EmpID,BiasInfluentialFactor,FitmentPercent
10058,DegreeBranch,90.86873
6280,YearsOfExperince,78.16932
18102,DegreeBranch,92.58487
13229,YearsOfExperince,78.060074
12765,DegreeBranch,76.19311
3777,Gender,83.03597
18897,DegreeBranch,55.5242
3947,Gender,80.48705
11604,CurrentCompanyType,51.29625
11387,Gender,79.28679
17192,Gender,79.06423
2078,DegreeBranch,87.573166
24306,DegreeBranch,79.299034
20624,DegreeBranch,88.673096
4673,Gender,75.20595
19435,CurrentCompanyType,51.35708
23202,CurrentCompanyType,56.17637
14058,CurrentCompanyType,52.227417
12207,MartialStatus,86.514145
18493,Gender,82.65803
22763,Gender,83.62598
3337,MartialStatus,83.98321
8511,CurrentCompanyType,48.065277
7225,CurrentCompanyType,51.928185
4442,YearsOfExperince,80.40993
8155,DegreeBranch,83.657425
9198,CurrentCompanyType,50.125275
3614,Gender,79.93002
11156,DegreeBranch,81.22944
20430,DegreeBranch,83.47418
20979,CurrentCompanyType,50.45283
23129,DegreeBranch,81.5992
2419,CurrentCompanyType,56.178123
4920,Gender,84.6361
22741,Ethinicity,91.52137
18571,CurrentCompanyType,54.73652
6414,DegreeBranch,84.52124
20520,Gender,79.69785
2337,Ethinicity,90.21751
19817,Gender,77.56956
22004,Gender,87.85028
17249,YearsOfExperince,83.4048
6203,DegreeBranch,80.03793
8851,YearsOfExperince,74.21023
2927,DegreeBranch,83.29369
7251,HighestDegree,92.35118
20876,Gender,81.12546
13802,DegreeBranch,75.964516
9131,YearsOfExperince,77.442764
5404,YearsOfExperince,77.54949
16934,DegreeBranch,79.352486
21848,Gender,81.02361
3447,Gender,80.44249
5864,YearsOfExperince,81.5358
20136,DegreeBranch,88.59843
20123,DegreeBranch,77.69211
10302,DegreeBranch,82.74981
9164,DegreeBranch,87.63757
6820,DegreeBranch,76.397675
3983,Gender,74.80414
18581,Gender,83.953865
12443,MartialStatus,85.85846
15496,CurrentCompanyType,57.59124
5728,Gender,80.18796
5513,HighestDegree,88.084236
23184,CurrentCompanyType,51.380074
9805,MartialStatus,78.813705
22460,DegreeBranch,80.49575
11544,MartialStatus,83.68381
10015,CurrentCompanyType,55.39855
14858,CurrentCompanyType,54.41696
4519,DegreeBranch,77.64973
19124,Gender,79.57281
12256,YearsOfExperince,79.82902
9434,HighestDegree,93.749214
13256,LatestDegreeCGPA,54.443798
5669,HighestDegree,79.314026
5017,CurrentCompanyType,52.801994
9250,CurrentCompanyType,45.70687
22996,EmpScore,85.52044
4126,LatestDegreeCGPA,58.17673
23117,DegreeBranch,83.38396
7488,Ethinicity,83.04334
19261,Gender,85.524826
19688,DegreeBranch,81.75667
5603,DegreeBranch,78.96659
20627,CurrentCompanyType,55.420067
8301,CurrentCompanyType,54.863903
5159,Ethinicity,86.38855
2816,HighestDegree,77.96381
7882,DegreeBranch,75.564224
12581,Ethinicity,73.77786
13615,DegreeBranch,75.33222
8435,Gender,78.7791
4094,LatestDegreeCGPA,55.602257
11517,DegreeBranch,91.46881
20656,CurrentCompanyType,89.53863
11585,DegreeBranch,85.91973
4144,EmpScore,82.772415
23573,DegreeBranch,77.81653
9107,DegreeBranch,73.641975
17722,CurrentCompanyType,49.49179
18114,DegreeBranch,77.4634
2767,DegreeBranch,82.13733
13823,Gender,73.72838
6647,Gender,76.90512
12882,CurrentCompanyType,56.5373
2636,Gender,80.44883
3600,EmpScore,91.609764
10877,Ethinicity,82.77491
7014,Gender,74.815834
23701,CurrentCompanyType,53.485344
10780,DegreeBranch,88.00301
11162,DegreeBranch,81.6819
12495,YearsOfExperince,79.299225
16086,DegreeBranch,78.592896
20081,DegreeBranch,90.2702
11055,CurrentCompanyType,51.715057
12072,MartialStatus,79.98036
16737,HighestDegree,80.90981
23197,CurrentCompanyType,53.3048
3594,Gender,81.77993
13853,DegreeBranch,79.03462
16543,DegreeBranch,80.055336
15987,DegreeBranch,78.4287
11047,CurrentCompanyType,56.323174
10615,LatestDegreeCGPA,55.873905
17967,YearsOfExperince,81.20936
13769,Gender,79.98099
21397,YearsOfExperince,74.690186
19648,YearsOfExperince,78.657684
16668,DegreeBranch,81.1729
23451,YearsOfExperince,81.21913
24204,YearsOfExperince,52.41059
20482,CurrentCompanyType,60.5188
14629,EmpScore,82.21177
10740,Gender,75.909645
9698,DegreeBranch,92.92738
10854,YearsOfExperince,76.49755
12228,Ethinicity,84.24482
21678,CurrentCompanyType,89.912834
15290,Gender,80.314095
6758,LatestDegreeCGPA,55.036747
10197,DegreeBranch,87.1159
21201,CurrentCompanyType,51.370403
17248,CurrentCompanyType,53.93411
8748,DegreeBranch,80.84856
14110,CurrentCompanyType,50.45605
23229,Gender,78.94708
22693,EmpScore,77.96075
9263,Gender,85.357506
19077,MartialStatus,84.0531
13197,CurrentCompanyType,54.269604
5933,Gender,78.87679
6939,Gender,80.54055
2832,CurrentCompanyType,91.46531
24320,Gender,81.55522
13230,CurrentCompanyType,77.60686
20869,CurrentCompanyType,56.486042
13826,DegreeBranch,82.54637
21359,DegreeBranch,80.18557
3953,DegreeBranch,79.40411
16936,Ethinicity,82.28238
23140,Gender,77.03187
15139,DegreeBranch,87.44082
18547,YearsOfExperince,79.7091
9875,HighestDegree,81.498764
13329,YearsOfExperince,84.0313
13652,EmpScore,76.895004
6930,DegreeBranch,80.48769
18825,YearsOfExperince,78.85863
6858,Gender,80.93419
12132,CurrentCompanyType,55.294666
18542,DegreeBranch,89.97822
22864,Ethinicity,80.38377
3755,Gender,77.43555
9313,DegreeBranch,75.44724
21545,CurrentCompanyType,61.22371
5642,Gender,80.94136
19140,HighestDegree,78.78144
21032,MartialStatus,87.49277
11291,MartialStatus,82.959
13419,DegreeBranch,84.37264
7589,CurrentCompanyType,48.225792
3913,Gender,80.02484
10661,Gender,76.289986
12689,YearsOfExperince,81.080894
8217,DegreeBranch,90.790375
19269,HighestDegree,92.45643
6002,DegreeBranch,81.975
8645,DegreeBranch,82.882706
13335,Ethinicity,80.28291
10223,Gender,82.14718
19434,LatestDegreeCGPA,57.702015
17184,Gender,77.52443
10002,CurrentCompanyType,67.04987
5592,EmpScore,90.31429
22805,DegreeBranch,75.3502
6253,MartialStatus,83.92296
11953,MartialStatus,78.83743
2589,Gender,79.28242
8528,YearsOfExperince,86.23153
5286,YearsOfExperince,82.54196
14015,CurrentCompanyType,56.94168
20189,CurrentCompanyType,45.57718
19684,Gender,79.657524
5336,Gender,79.79157
3155,Gender,82.22411
14935,DegreeBranch,83.79471
13084,CurrentCompanyType,56.176266
9060,DegreeBranch,88.14263
11238,Ethinicity,75.07156
5468,Gender,81.06061
16103,DegreeBranch,92.57027
21303,CurrentCompanyType,45.98434
4445,EmpScore,79.36941
14555,CurrentCompanyType,53.64429
14366,LatestDegreeCGPA,52.646618
11298,CurrentCompanyType,55.995617
5388,CurrentCompanyType,63.58778
24101,CurrentCompanyType,45.950733
16038,YearsOfExperince,82.8689
10682,CurrentCompanyType,50.867954
22498,YearsOfExperince,81.42459
19039,EmpScore,91.41502
18179,CurrentCompanyType,46.065224
13967,CurrentCompanyType,54.535854
8458,DegreeBranch,50.351063
6604,YearsOfExperince,81.779854
5401,DegreeBranch,81.55199
21036,Gender,84.10143
14213,Gender,76.93777
19267,Gender,81.97967
20922,YearsOfExperince,80.44608
15349,Gender,80.367096
19832,DegreeBranch,89.89285
14405,CurrentCompanyType,54.839787
17919,YearsOfExperince,78.6941
20204,YearsOfExperince,41.504814
11410,CurrentCompanyType,53.59324
22467,DegreeBranch,95.31952
21719,YearsOfExperince,80.22283
15677,YearsOfExperince,82.10861
14829,DegreeBranch,78.75316
23558,HighestDegree,81.93389
14029,Gender,83.5289
23793,DegreeBranch,82.45159
9019,Gender,83.9822
18502,CurrentCompanyType,54.110985
17132,DegreeBranch,79.797714
7990,DegreeBranch,80.41369
7027,DegreeBranch,88.53696
7383,YearsOfExperince,83.255875
7111,CurrentCompanyType,54.00737
5740,Gender,80.2049
8142,DegreeBranch,80.22955
8252,Gender,83.63893
12176,MartialStatus,84.840805
11331,Gender,81.86239
15585,EmpScore,85.59681
8981,Gender,77.880554
8637,DegreeBranch,79.17531
8985,Gender,82.85394
17043,DegreeBranch,83.12553
7866,DegreeBranch,92.06579
4641,YearsOfExperince,87.94287
4076,CurrentCompanyType,56.055653
5489,HighestDegree,88.94047
3247,DegreeBranch,92.63204
2952,CurrentCompanyType,74.88556
13585,DegreeBranch,88.8995
18103,CurrentCompanyType,55.50445
3124,Gender,83.4904
7668,YearsOfExperince,81.43896
16654,Gender,79.34986
9361,Gender,76.72026
22315,Ethinicity,55.02796
18688,DegreeBranch,88.95887
3773,Ethinicity,81.12724
2072,EmpScore,78.74261
8499,Ethinicity,82.949615
10260,CurrentCompanyType,89.876656
6256,DegreeBranch,76.158066
20570,CurrentCompanyType,56.060658
6748,Ethinicity,78.41977
3058,YearsOfExperince,74.48736
9355,YearsOfExperince,78.91648
19953,DegreeBranch,83.686485
23946,CurrentCompanyType,53.99705
23124,HighestDegree,83.12176
22443,DegreeBranch,90.98949
15571,CurrentCompanyType,55.486324
21992,YearsOfExperince,84.36562
17789,CurrentCompanyType,51.85279
23233,MartialStatus,86.79946
14401,YearsOfExperince,52.388714
4574,EmpScore,90.57254
6773,DegreeBranch,79.96497
3507,DegreeBranch,81.06473
9920,Gender,79.2316
4471,Ethinicity,78.76107
21473,Ethinicity,82.45993
7461,LatestDegreeCGPA,46.696663
17329,HighestDegree,92.15214
22086,DegreeBranch,75.416145
18249,DegreeBranch,88.80296
7281,DegreeBranch,81.38971
4057,Gender,78.85552
11583,DegreeBranch,81.641785
9958,CurrentCompanyType,48.786373
18362,YearsOfExperince,79.60526
3548,YearsOfExperince,79.8534
7424,Gender,79.06733
2954,Gender,78.548935
16845,YearsOfExperince,87.906204
8778,EmpScore,79.10551
10072,Gender,76.42173
7404,Gender,75.3201
13656,Gender,81.1832
2745,EmpScore,91.79851
17729,Ethinicity,85.151764
13898,YearsOfExperince,74.1288
24122,CurrentCompanyType,56.18884
3555,DegreeBranch,74.715355
2038,CurrentCompanyType,54.1775
22265,YearsOfExperince,87.27739
17796,Gender,74.23517
10531,DegreeBranch,79.97684
13049,DegreeBranch,83.99173
19049,Gender,77.44818
22615,DegreeBranch,57.06173
3096,HighestDegree,79.63801
19709,CurrentCompanyType,52.95729
18196,LatestDegreeCGPA,52.426525
19062,CurrentCompanyType,66.86079
22704,LatestDegreeCGPA,81.03448
6177,LatestDegreeCGPA,83.32219
10586,MartialStatus,80.41374
19492,Gender,78.13179
7372,YearsOfExperince,77.41654
23740,Gender,85.697044
12350,DegreeBranch,86.93458
6395,CurrentCompanyType,45.13362
23530,YearsOfExperince,79.30273
4875,CurrentCompanyType,52.252766
15849,Gender,79.997154
15743,Ethinicity,83.419
14244,CurrentCompanyType,57.999268
17820,YearsOfExperince,90.92169
5576,HighestDegree,93.75466
15487,DegreeBranch,81.155495
15069,Ethinicity,85.89538
19094,CurrentCompanyType,58.750977
20040,CurrentCompanyType,52.472946
5929,CurrentCompanyType,88.39717
6216,CurrentCompanyType,56.492893
5258,Ethinicity,77.63466
23483,CurrentCompanyType,53.657345
18159,DegreeBranch,91.60617
3296,Gender,78.14459
3990,Gender,74.652466
22109,DegreeBranch,90.56746
8459,CurrentCompanyType,54.80856
6700,DegreeBranch,91.10081
11294,DegreeBranch,79.83619
8066,CurrentCompanyType,90.645775
7648,HighestDegree,75.50169
8926,DegreeBranch,90.621765
3279,DegreeBranch,79.83417
11572,DegreeBranch,93.61621
22982,YearsOfExperince,83.33026
13306,Gender,78.8407
11279,MartialStatus,84.616714
24240,EmpScore,87.79474
2687,Gender,79.9345
2968,DegreeBranch,78.95012
10860,HighestDegree,92.74304
17010,Gender,78.09814
15111,Gender,74.20041
17846,CurrentCompanyType,58.53015
14519,YearsOfExperince,85.09821
19694,CurrentCompanyType,55.91378
14981,DegreeBranch,88.490845
21845,CurrentCompanyType,56.59983
12691,Gender,71.86294
4382,MartialStatus,83.81535
9687,Gender,84.14645
2548,DegreeBranch,77.201515
22707,CurrentCompanyType,57.652607
19085,CurrentCompanyType,52.187466
23223,YearsOfExperince,80.732574
16972,Gender,82.225365
9180,EmpScore,85.22119
20942,DegreeBranch,81.6801
19627,YearsOfExperince,87.39278
19426,Gender,80.73394
20196,Gender,77.764984
16440,YearsOfExperince,82.590355
13226,Gender,76.371284
5959,Gender,77.44428
22158,Ethinicity,83.31522
14347,DegreeBranch,90.792946
14394,Gender,79.520454
4487,CurrentCompanyType,88.14856
6663,Gender,79.06821
18162,DegreeBranch,84.03307
4948,DegreeBranch,77.88753
9260,Gender,80.08146
5511,YearsOfExperince,75.90615
21179,CurrentCompanyType,52.357555
14351,CurrentCompanyType,54.92465
4877,CurrentCompanyType,54.90832
13324,CurrentCompanyType,55.75763
11479,DegreeBranch,77.95188
5721,Gender,89.539055
5790,CurrentCompanyType,54.139027
11154,Ethinicity,80.002335
21186,CurrentCompanyType,56.38332
10938,HighestDegree,93.29795
13527,DegreeBranch,86.81307
17351,LatestDegreeCGPA,54.606125
23500,YearsOfExperince,83.98358
21915,Gender,78.776
23634,DegreeBranch,53.56653
12993,CurrentCompanyType,46.67215
19232,CurrentCompanyType,56.923176
5361,DegreeBranch,80.74068
20221,Gender,76.96849
14319,DegreeBranch,87.89709
23416,YearsOfExperince,79.27206
8811,HighestDegree,77.95986
9372,YearsOfExperince,80.07486
22050,HighestDegree,83.08734
5703,DegreeBranch,81.57982
2347,CurrentCompanyType,55.29375
17946,CurrentCompanyType,53.440563
4433,CurrentCompanyType,54.27976
3955,CurrentCompanyType,58.401882
9617,CurrentCompanyType,45.41629
20370,CurrentCompanyType,55.418114
9925,Gender,71.0218
2263,Gender,83.19784
10566,EmpScore,83.875275
11689,CurrentCompanyType,51.377354
14690,DegreeBranch,94.050476
16436,CurrentCompanyType,54.227856
10053,YearsOfExperince,81.91932
21207,Gender,86.52242
13464,Gender,76.19521
11343,CurrentCompanyType,54.98967
2765,Gender,82.18468
10465,Gender,78.07799
6180,Gender,75.05918
6763,Gender,76.636665
19460,Gender,82.19591
6447,YearsOfExperince,90.25853
21239,YearsOfExperince,76.54484
20761,CurrentCompanyType,58.16539
23013,MartialStatus,83.36702
10739,DegreeBranch,80.35978
13923,DegreeBranch,78.49775
14094,DegreeBranch,82.01642
19297,YearsOfExperince,76.555374
15583,YearsOfExperince,79.323814
9171,YearsOfExperince,79.03176
4713,Ethinicity,87.26335
16611,EmpScore,80.54796
22253,DegreeBranch,82.10306
20152,LatestDegreeCGPA,56.196384
16924,Gender,81.42932
16670,DegreeBranch,81.697624
9229,HighestDegree,84.20627
24050,MartialStatus,81.63486
8115,CurrentCompanyType,56.771156
22251,DegreeBranch,81.396614
22825,DegreeBranch,79.01402
16877,CurrentCompanyType,54.586395
12652,CurrentCompanyType,52.40114
18104,DegreeBranch,75.57219
12141,YearsOfExperince,87.37158
19547,Gender,84.12082
4137,Gender,78.63757
15674,YearsOfExperince,84.67796
22008,Gender,78.54862
5273,Ethinicity,87.557304
24388,YearsOfExperince,76.29547
10778,DegreeBranch,81.91378
2555,CurrentCompanyType,53.79297
11791,YearsOfExperince,71.50102
9989,CurrentCompanyType,54.55946
6226,Gender,74.984695
22095,DegreeBranch,78.10664
10704,CurrentCompanyType,54.60649
13626,DegreeBranch,80.44129
4749,YearsOfExperince,83.672104
22501,CurrentCompanyType,56.545418
19875,CurrentCompanyType,76.3817
11016,YearsOfExperince,82.41595
8579,CurrentCompanyType,43.79202
6001,CurrentCompanyType,91.70107
12800,DegreeBranch,81.777016
17763,Gender,81.28853
18412,Gender,80.076416
8303,DegreeBranch,83.870026
5746,CurrentCompanyType,58.511444
12400,MartialStatus,81.677216
9555,CurrentCompanyType,69.95299
10610,DegreeBranch,77.97368
22293,Gender,79.31382
5248,CurrentCompanyType,53.49087
19300,Gender,76.8738
17575,DegreeBranch,79.24894
9407,DegreeBranch,73.60911
18759,CurrentCompanyType,91.37347
9764,Gender,78.94636
17226,Gender,82.228455
3164,CurrentCompanyType,55.140648
19119,Gender,81.4035
8702,Gender,81.13153
16000,Gender,81.52433
15019,MartialStatus,83.1971
16456,Gender,81.350716
4273,CurrentCompanyType,57.63631
7686,YearsOfExperince,81.41521
16047,LatestDegreeCGPA,58.94904
17175,EmpScore,56.063087
14765,LatestDegreeCGPA,53.16672
14699,EmpScore,91.85282
3786,DegreeBranch,91.60066
18853,MartialStatus,86.204735
22696,HighestDegree,84.29261
9189,LatestDegreeCGPA,57.489803
8900,DegreeBranch,80.842804
19000,DegreeBranch,78.27951
6387,CurrentCompanyType,57.415207
3260,CurrentCompanyType,59.13604
14322,YearsOfExperince,78.536316
2276,DegreeBranch,75.55817
18338,CurrentCompanyType,54.585682
6224,YearsOfExperince,80.75029
11952,YearsOfExperince,80.67225
13178,Gender,74.30545
24099,EmpScore,82.30305
7596,Gender,78.88559
5500,CurrentCompanyType,88.829216
12339,Gender,77.92126
16423,CurrentCompanyType,57.371914
21139,DegreeBranch,78.5505
5067,DegreeBranch,80.67033
17250,Gender,79.67856
6498,EmpScore,89.60253
10858,DegreeBranch,84.726
11602,YearsOfExperince,84.73853
24079,Ethinicity,79.32974
22509,YearsOfExperince,88.07134
18519,CurrentCompanyType,50.767784
19771,YearsOfExperince,71.3856
20987,YearsOfExperince,80.08869
18760,MartialStatus,84.16358
14660,Gender,81.79547
19909,Gender,77.535484
10963,CurrentCompanyType,54.268555
2977,YearsOfExperince,88.34658
3201,Gender,79.071884
17996,DegreeBranch,77.58114
12827,DegreeBranch,77.31267
15601,DegreeBranch,78.21841
6181,DegreeBranch,78.39429
21503,DegreeBranch,52.1265
20678,CurrentCompanyType,55.544468
7321,YearsOfExperince,73.78481
20934,Ethinicity,78.6886
21791,YearsOfExperince,87.53666
2903,CurrentCompanyType,53.701996
16472,YearsOfExperince,81.284195
14356,HighestDegree,82.66478
6210,DegreeBranch,79.391914
2463,Gender,80.828384
23012,CurrentCompanyType,58.332626
2744,Gender,81.472275
22592,Ethinicity,77.771065
16807,Gender,79.699486
17225,Gender,80.95189
6701,DegreeBranch,91.842186
5010,CurrentCompanyType,53.16778
3081,DegreeBranch,85.90643
3209,Gender,78.86564
19891,DegreeBranch,91.4435
22023,DegreeBranch,87.89406
15415,DegreeBranch,78.90024
10530,DegreeBranch,89.36038
21396,CurrentCompanyType,77.02433
9551,YearsOfExperince,86.564224
23574,EmpScore,78.19872
21394,DegreeBranch,87.61609
3623,CurrentCompanyType,89.84563
15196,HighestDegree,76.63118
19034,Gender,78.564995
20873,Gender,80.13407
15030,YearsOfExperince,84.03342
2999,HighestDegree,87.6308
7255,CurrentCompanyType,52.42023
2870,YearsOfExperince,77.18951
20285,CurrentCompanyType,56.08227
22457,CurrentCompanyType,59.485878
20615,LatestDegreeCGPA,50.270264
13723,CurrentCompanyType,52.22813
8198,YearsOfExperince,75.33975
7660,DegreeBranch,80.93974
15271,MartialStatus,84.04421
5476,YearsOfExperince,82.70692
4906,Gender,78.6675
24312,MartialStatus,85.04372
15461,Ethinicity,77.63719
2988,CurrentCompanyType,68.979355
6608,Gender,81.81404
8087,MartialStatus,78.766884
4147,Gender,79.41336
2864,Gender,80.16407
22613,Gender,77.87181
16049,DegreeBranch,77.84365
16484,EmpScore,80.86247
23538,DegreeBranch,83.29907
22026,DegreeBranch,83.00578
19844,Gender,76.93688
19442,LatestDegreeCGPA,59.492416
16033,CurrentCompanyType,57.76371
12986,DegreeBranch,84.95216
19290,MartialStatus,76.22969
15783,CurrentCompanyType,56.988964
10378,Gender,83.84433
4203,HighestDegree,76.58192
11243,DegreeBranch,85.45402
22070,MartialStatus,82.4443
2686,CurrentCompanyType,47.570103
16581,Gender,77.95269
11882,Gender,81.524124
17027,CurrentCompanyType,53.887745
9297,CurrentCompanyType,60.2434
5891,Gender,77.8297
14211,DegreeBranch,43.009308
3946,YearsOfExperince,78.23052
7189,MartialStatus,100.25669
3119,HighestDegree,80.07385
20730,Gender,89.17528
9893,DegreeBranch,88.45902
8352,Gender,89.11569
5140,DegreeBranch,77.87416
8887,Gender,81.16688
20989,EmpScore,85.214584
21628,Ethinicity,83.80574
14583,YearsOfExperince,84.67068
13358,YearsOfExperince,77.56429
20885,DegreeBranch,89.92361
21947,Ethinicity,74.19188
16106,CurrentCompanyType,52.42315
8162,CurrentCompanyType,68.55715
23521,DegreeBranch,71.635155
7791,MartialStatus,78.50818
4616,DegreeBranch,89.64585
11381,DegreeBranch,85.87596
18476,Ethinicity,79.1271
8886,DegreeBranch,82.69071
6914,DegreeBranch,89.63389
19763,YearsOfExperince,85.07977
19918,Gender,80.502815
9140,DegreeBranch,80.63182
10986,YearsOfExperince,93.39508
6430,Gender,76.588104
3122,EmpScore,90.61562
22946,EmpScore,81.041046
10633,YearsOfExperince,76.93402
21433,Ethinicity,93.58834
10908,DegreeBranch,81.49823
2331,EmpScore,80.04775
20399,Gender,79.87626
21980,DegreeBranch,89.3797
9899,YearsOfExperince,85.668884
11769,CurrentCompanyType,61.142357
15084,Ethinicity,79.070526
21528,DegreeBranch,86.617714
22437,Gender,81.489365
5536,CurrentCompanyType,51.481728
13426,MartialStatus,78.12747
12799,YearsOfExperince,83.73232
2529,EmpScore,76.900734
12826,CurrentCompanyType,56.74071
23219,DegreeBranch,91.09216
7683,Gender,82.67886
4109,Gender,78.634514
11222,Gender,78.012115
22125,Gender,84.51995
11850,CurrentCompanyType,59.209717
10592,Gender,77.40827
21615,CurrentCompanyType,48.918575
17780,MartialStatus,78.87615
21280,LatestDegreeCGPA,56.08568
7875,CurrentCompanyType,48.808075
18267,CurrentCompanyType,54.33275
21436,CurrentCompanyType,49.75791
4912,MartialStatus,81.31962
8769,Gender,83.91764
8209,YearsOfExperince,77.51795
20870,DegreeBranch,79.9442
3676,Gender,79.56027
4000,YearsOfExperince,81.11139
21070,YearsOfExperince,80.3272
2577,Ethinicity,84.447136
6529,DegreeBranch,82.183975
4797,Gender,82.45927
12732,EmpScore,83.61189
9787,Ethinicity,78.2221
15227,CurrentCompanyType,58.469864
5114,Gender,80.05936
22345,Gender,74.5096
20251,LatestDegreeCGPA,55.53077
8671,YearsOfExperince,76.880806
21841,CurrentCompanyType,50.46786
17459,Gender,84.33508
5260,LatestDegreeCGPA,57.70071
2773,LatestDegreeCGPA,58.14869
8121,LatestDegreeCGPA,54.360916
14087,Gender,83.24739
12148,YearsOfExperince,81.23998
13709,CurrentCompanyType,56.574924
16638,YearsOfExperince,85.4875
19530,YearsOfExperince,76.54788
17352,CurrentCompanyType,54.547573
19299,DegreeBranch,89.4111
3094,Gender,82.85866
13316,Gender,80.22496
12303,DegreeBranch,86.006775
22418,CurrentCompanyType,53.40953
24161,DegreeBranch,78.06152
20054,MartialStatus,72.63339
17207,MartialStatus,84.182175
5244,MartialStatus,80.19414
19695,DegreeBranch,56.612545
23314,CurrentCompanyType,53.59658
16939,HighestDegree,80.72734
15200,DegreeBranch,90.911156
20028,DegreeBranch,53.932995
20491,CurrentCompanyType,57.872044
4347,CurrentCompanyType,49.237244
5722,CurrentCompanyType,62.404873
17978,EmpScore,80.30794
16579,DegreeBranch,92.86159
3053,DegreeBranch,93.63245
11466,CurrentCompanyType,50.59567
15687,DegreeBranch,78.22524
9798,YearsOfExperince,84.52018
19677,Gender,77.1327
10517,DegreeBranch,78.73507
10773,Ethinicity,79.29044
20125,CurrentCompanyType,53.395657
9712,Gender,81.51098
6919,YearsOfExperince,84.768456
6018,CurrentCompanyType,55.59524
22781,Gender,78.061455
3660,YearsOfExperince,82.044495
23767,EmpScore,88.186005
7335,Gender,75.808754
21166,Gender,85.843765
10573,DegreeBranch,79.239746
21007,Gender,75.98804
21135,LatestDegreeCGPA,50.428574
20498,Gender,78.614586
8544,CurrentCompanyType,89.70683
2361,CurrentCompanyType,56.255795
2481,Gender,80.83677
20304,DegreeBranch,76.943855
6089,Gender,78.79467
6240,EmpScore,81.07835
20421,DegreeBranch,82.26119
15540,LatestDegreeCGPA,57.182846
4483,EmpScore,89.87012
2112,LatestDegreeCGPA,57.668842
16954,HighestDegree,87.928185
3359,YearsOfExperince,77.89036
21190,Gender,82.02504
15883,DegreeBranch,83.2925
20292,EmpScore,84.959305
4075,EmpScore,83.57085
11336,DegreeBranch,78.51797
17798,CurrentCompanyType,58.118134
16791,CurrentCompanyType,60.272896
23254,Gender,79.42776
20798,Gender,80.87502
11013,CurrentCompanyType,56.9506
9350,MartialStatus,84.48817
3608,Gender,79.12945
10640,DegreeBranch,91.3011
23944,DegreeBranch,47.125977
7878,Gender,83.038925
14607,CurrentCompanyType,55.75184
5011,MartialStatus,85.20795
11138,Gender,81.41153
19013,DegreeBranch,85.93562
22871,CurrentCompanyType,60.67622
10182,YearsOfExperince,81.795166
20493,DegreeBranch,78.55366
9657,CurrentCompanyType,55.82151
17390,CurrentCompanyType,54.43042
21822,CurrentCompanyType,54.841885
2887,CurrentCompanyType,55.233627
14897,Ethinicity,82.23012
6755,DegreeBranch,82.28305
6098,DegreeBranch,87.44048
18399,Ethinicity,80.03552
2696,CurrentCompanyType,55.15138
24326,Gender,80.32463
16130,Gender,82.16229
11709,CurrentCompanyType,53.591965
14459,YearsOfExperince,80.99711
18376,DegreeBranch,86.97338
12129,YearsOfExperince,49.693577
19497,DegreeBranch,87.17062
22603,Gender,78.421936
14307,DegreeBranch,86.367
3404,EmpScore,79.48925
9584,Ethinicity,80.814575
14875,YearsOfExperince,78.54366
16085,CurrentCompanyType,50.19111
20840,Gender,81.590546
8587,DegreeBranch,79.3025
14363,DegreeBranch,79.58233
19147,YearsOfExperince,81.21599
10762,Gender,78.083405
23964,MartialStatus,81.023346
10924,DegreeBranch,89.02496
18048,MartialStatus,85.76022
23786,CurrentCompanyType,53.003586
7562,Gender,82.414085
24290,Gender,83.60177
16705,DegreeBranch,85.40234
10732,CurrentCompanyType,56.401993
13991,CurrentCompanyType,54.76077
3139,HighestDegree,83.68492
10738,Gender,82.266106
19400,HighestDegree,80.59026
7858,Gender,78.16337
17937,CurrentCompanyType,63.701466
5621,Ethinicity,82.266
20164,CurrentCompanyType,53.17542
23583,EmpScore,79.46542
23499,MartialStatus,79.151825
18515,EmpScore,92.86586
5806,Gender,82.147766
15683,LatestDegreeCGPA,54.08656
13285,Ethinicity,80.79024
24344,Gender,76.28579
15919,CurrentCompanyType,59.9949
16193,DegreeBranch,90.154564
2955,DegreeBranch,90.70341
21797,YearsOfExperince,80.077446
22446,LatestDegreeCGPA,54.05105
17119,CurrentCompanyType,53.939087
10559,DegreeBranch,92.51741
9914,Gender,81.36871
13403,CurrentCompanyType,52.334255
16476,Gender,76.76367
12956,CurrentCompanyType,57.376156
19080,LatestDegreeCGPA,59.49268
2502,DegreeBranch,58.766117
17739,Gender,79.00674
9722,HighestDegree,83.42056
17674,Gender,82.96403
23141,CurrentCompanyType,56.329086
2323,YearsOfExperince,80.364845
11285,YearsOfExperince,78.78781
21614,CurrentCompanyType,52.77952
16876,Gender,80.61876
15814,DegreeBranch,81.23753
17321,DegreeBranch,82.528114
13645,DegreeBranch,90.05541
6544,CurrentCompanyType,56.366096
18079,LatestDegreeCGPA,58.597706
11972,Gender,77.98352
12552,HighestDegree,89.05366
15346,Gender,78.092445
8668,EmpScore,95.068726
22281,Gender,78.04473
4820,CurrentCompanyType,52.867218
16198,CurrentCompanyType,48.263298
2149,YearsOfExperince,80.57083
23384,YearsOfExperince,80.84003
15723,YearsOfExperince,80.94305
22002,Gender,82.29016
10990,CurrentCompanyType,57.49319
5130,HighestDegree,81.28
16549,EmpScore,89.3807
15248,Ethinicity,79.31688
11099,Gender,79.01819
21145,MartialStatus,83.08253
6518,DegreeBranch,80.48461
11385,DegreeBranch,80.589775
23306,DegreeBranch,85.386314
